customer_id,customer_code,full_name,gender,birth_date,email,phone,segment,job_segment,city,province,registration_date,branch_id,is_active,credit_score,estimated_salary
928,CST000928,Gita Permata,F,2005-09-28,gitapermat90@yahoo.com,087896426033,RETAIL,Karyawan Swasta,Jakarta,DI Yogyakarta,2014-03-05,5,True,581,36000000
929,CST000929,Eko Hartono,M,1996-06-10,ekohartono912@gmail.com,087820711523,RETAIL,PNS,Tangerang,Jawa Timur,2020-05-23,14,True,486,9000000
930,CST000930,Eko Hidayat,M,2002-01-18,ekohidayat535@icloud.com,085805916118,RETAIL,Profesional,Bogor,Bali,2012-10-16,18,True,701,23000000
931,CST000931,Sari Gunawan,F,1970-01-09,sarigunawa391@icloud.com,087700537893,RETAIL,Pelajar/Mahasiswa,Balikpapan,Jawa Tengah,2012-02-11,17,False,645,14000000
932,CST000932,Gita Safitri,F,1982-11-25,gitasafitr674@gmail.com,087722720028,RETAIL,Pensiunan,Banjarmasin,Jawa Tengah,2011-03-14,21,False,517,11500000
933,CST000933,Agus Hartono,M,1962-12-15,agusharton286@mail.com,085132811659,RETAIL,Wirausaha,Jakarta,Kalimantan Timur,2016-03-22,5,True,776,3500000
934,CST000934,Agus Simanjuntak,M,1973-08-25,agussimanj284@yahoo.com,082222775213,RETAIL,Wirausaha,Surabaya,Kepulauan Riau,2011-02-20,25,True,447,29500000
935,CST000935,Yuli Wijaya,F,1991-07-12,yuliwijaya406@yahoo.com,081205937775,RETAIL,TNI/POLRI,Balikpapan,Bali,2015-09-08,8,True,436,46500000
936,CST000936,Vino Rahayu,M,1963-01-16,vinorahayu700@gmail.com,085846902983,RETAIL,PNS,Makassar,Jawa Timur,2019-04-29,24,True,541,7000000
937,CST000937,Indah Rahayu,F,1968-07-13,indahrahay84@yahoo.com,081367080568,PRIORITY,Pelajar/Mahasiswa,Batam,Riau,2022-09-23,25,True,420,27500000
938,CST000938,Xander Purnomo,M,1968-09-21,xanderpurn585@icloud.com,085755049444,RETAIL,Ibu Rumah Tangga,Denpasar,Sumatera Selatan,2011-11-21,7,True,709,15000000
939,CST000939,Tono Wahyudi,M,1985-11-04,tonowahyud310@icloud.com,085727322626,PRIORITY,TNI/POLRI,Bandung,Banten,2010-03-11,5,True,802,29000000
940,CST000940,Eko Anggraini,M,1985-10-26,ekoanggrai713@outlook.com,085121880879,VIP,TNI/POLRI,Balikpapan,Sumatera Selatan,2022-06-11,5,True,770,22500000
941,CST000941,Wahyu Lubis,M,1989-02-11,wahyulubis226@yahoo.com,087753247250,RETAIL,Wirausaha,Semarang,Jawa Timur,2015-11-30,9,False,886,5000000
942,CST000942,Eko Kusuma,M,1987-10-27,ekokusuma512@mail.com,081254576947,RETAIL,Ibu Rumah Tangga,Batam,Sulawesi Selatan,2021-11-12,23,True,808,20000000
943,CST000943,Citra Hidayat,F,1976-07-10,citrahiday380@icloud.com,085846698616,RETAIL,Pensiunan,Bekasi,Jawa Barat,2019-10-17,6,True,589,4000000
944,CST000944,Tono Saputra,M,1982-06-26,tonosaputr90@outlook.com,082169255966,RETAIL,Ibu Rumah Tangga,Tangerang,Jawa Barat,2021-05-24,8,True,845,20500000
945,CST000945,Ivan Hidayat,M,1965-08-24,ivanhidaya186@mail.com,081340489332,PRIORITY,TNI/POLRI,Palembang,Kepulauan Riau,2015-12-17,11,True,509,48500000
946,CST000946,Putra Nasution,M,1992-01-08,putranasut674@mail.com,082210081785,PRIORITY,Karyawan Swasta,Medan,Jawa Barat,2014-12-08,12,True,628,8500000
947,CST000947,Gita Rahayu,F,1973-10-05,gitarahayu836@outlook.com,082168744701,RETAIL,Karyawan Swasta,Manado,Kalimantan Selatan,2018-02-19,22,True,670,29000000
948,CST000948,Yuli Manurung,F,1968-03-29,yulimanuru927@mail.com,085872966563,RETAIL,PNS,Medan,Banten,2014-12-29,2,True,423,43000000
949,CST000949,Winda Susanto,F,1994-05-31,windasusan65@gmail.com,085258000272,RETAIL,TNI/POLRI,Palembang,Jawa Tengah,2022-01-17,11,True,833,15000000
950,CST000950,Oki Santoso,M,1982-01-06,okisantoso991@icloud.com,081336817203,RETAIL,Pelajar/Mahasiswa,Balikpapan,Sumatera Utara,2015-02-01,12,True,665,28000000
951,CST000951,Eko Manurung,M,1957-05-27,ekomanurun661@yahoo.com,087873525953,PRIORITY,Karyawan Swasta,Tangerang,Jawa Tengah,2023-06-24,21,True,817,31000000
952,CST000952,Xander Lubis,M,1972-01-21,xanderlubi618@icloud.com,082104573532,RETAIL,Pelajar/Mahasiswa,Bandung,Bali,2021-09-17,12,False,640,28000000
953,CST000953,Eko Wijaya,M,2004-06-14,ekowijaya47@icloud.com,082169718236,RETAIL,PNS,Malang,Jawa Barat,2020-04-19,5,True,581,44000000
954,CST000954,Dimas Siregar,M,2005-04-05,dimassireg724@gmail.com,085864846735,RETAIL,Pensiunan,Bekasi,Jawa Tengah,2014-02-07,7,False,893,16500000
955,CST000955,Rizki Rahayu,M,2000-08-09,rizkirahay650@gmail.com,087844258922,RETAIL,Profesional,Batam,DKI Jakarta,2010-05-19,13,True,854,42500000
956,CST000956,Citra Hidayat,F,1959-06-04,citrahiday249@mail.com,082211804674,RETAIL,Wirausaha,Jakarta,Riau,2018-09-27,22,True,838,38500000
957,CST000957,Ulfa Prasetyo,F,2005-05-23,ulfapraset153@gmail.com,081336260846,RETAIL,Ibu Rumah Tangga,Cirebon,Sumatera Utara,2017-04-07,13,True,774,20500000
958,CST000958,Dewi Hidayat,F,1983-07-27,dewihidaya583@gmail.com,082115164119,RETAIL,Profesional,Bogor,Sumatera Selatan,2015-08-22,9,True,877,45500000
959,CST000959,Tono Manurung,M,1988-09-23,tonomanuru217@icloud.com,085278752070,PRIORITY,PNS,Makassar,Jawa Tengah,2023-04-16,14,False,741,3500000
960,CST000960,Umar Permata,M,1999-07-06,umarpermat140@gmail.com,082141393696,RETAIL,Ibu Rumah Tangga,Batam,DKI Jakarta,2012-02-27,19,False,642,16500000
961,CST000961,Fajar Wahyudi,M,1999-01-04,fajarwahyu237@gmail.com,087822760759,VIP,Ibu Rumah Tangga,Manado,Bali,2020-11-07,14,True,830,43500000
962,CST000962,Vino Harahap,M,1982-09-13,vinoharaha119@icloud.com,081365430895,RETAIL,TNI/POLRI,Bekasi,DKI Jakarta,2014-07-22,6,True,435,25500000
963,CST000963,Zaki Hidayat,M,1998-08-17,zakihidaya279@outlook.com,087874700026,VIP,Ibu Rumah Tangga,Batam,Banten,2018-06-25,10,True,790,30500000
964,CST000964,Indah Nugroho,F,1995-03-06,indahnugro461@outlook.com,081363656045,RETAIL,Pelajar/Mahasiswa,Semarang,Sumatera Utara,2023-04-21,11,True,640,15500000
965,CST000965,Tono Manurung,M,1989-08-22,tonomanuru579@mail.com,087827711952,RETAIL,Pelajar/Mahasiswa,Semarang,Sumatera Utara,2016-02-10,7,True,589,40500000
966,CST000966,Tini Santoso,F,1971-01-30,tinisantos359@gmail.com,082182763643,VIP,Profesional,Balikpapan,Banten,2018-04-03,17,True,686,39000000
967,CST000967,Putri Purnomo,F,1986-04-13,putripurno424@mail.com,082245443441,RETAIL,Pensiunan,Balikpapan,Jawa Barat,2016-04-26,13,True,708,40500000
968,CST000968,Zaki Lubis,M,1976-10-01,zakilubis283@icloud.com,085843946408,RETAIL,Karyawan Swasta,Bekasi,Jawa Timur,2015-10-19,2,True,656,29500000
969,CST000969,Umar Manurung,M,1997-10-18,umarmanuru590@icloud.com,087794132109,RETAIL,PNS,Tangerang,Jawa Barat,2014-11-26,16,True,645,23500000
970,CST000970,Yuli Permata,F,2001-07-10,yulipermat198@outlook.com,085755792203,RETAIL,Pensiunan,Makassar,Sulawesi Selatan,2017-10-19,14,True,595,7000000
971,CST000971,Yanuar Lubis,M,1975-01-17,yanuarlubi56@gmail.com,082151213756,PRIORITY,Pelajar/Mahasiswa,Depok,Sumatera Utara,2022-09-16,19,True,746,33000000
972,CST000972,Sandi Wahyudi,M,1962-01-28,sandiwahyu625@yahoo.com,081345843456,RETAIL,TNI/POLRI,Bandung,Jawa Timur,2022-11-13,18,True,424,16000000
973,CST000973,Yuli Rahayu,F,1972-02-03,yulirahayu162@yahoo.com,081233474246,RETAIL,TNI/POLRI,Jakarta,Banten,2019-02-20,8,True,765,40000000
974,CST000974,Maya Manurung,F,1990-07-20,mayamanuru852@gmail.com,081285294690,RETAIL,TNI/POLRI,Manado,Kalimantan Timur,2022-02-12,16,True,546,7000000
975,CST000975,Eka Wibowo,F,1958-05-15,ekawibowo213@outlook.com,081223850228,RETAIL,Pensiunan,Denpasar,Sumatera Selatan,2016-10-10,11,True,784,24500000
976,CST000976,Hendra Wibowo,M,1966-12-22,hendrawibo157@icloud.com,082202025691,RETAIL,PNS,Semarang,DKI Jakarta,2021-09-02,8,True,609,32500000
977,CST000977,Rina Manurung,F,1966-01-08,rinamanuru803@mail.com,085207627995,RETAIL,Profesional,Semarang,DI Yogyakarta,2019-08-06,2,True,728,26500000
978,CST000978,Agus Kusuma,M,1970-07-11,aguskusuma753@icloud.com,087747230342,RETAIL,Pensiunan,Yogyakarta,Jawa Barat,2015-03-06,19,True,808,4000000
979,CST000979,Putra Panjaitan,M,1969-08-17,putrapanja678@yahoo.com,085105076487,RETAIL,TNI/POLRI,Malang,Kalimantan Timur,2013-08-31,21,True,564,19500000
980,CST000980,Fitri Lubis,F,1971-05-29,fitrilubis52@mail.com,085283872725,RETAIL,TNI/POLRI,Tangerang,Jawa Tengah,2015-12-01,11,True,810,40000000
981,CST000981,Indah Purnomo,F,2002-11-20,indahpurno730@outlook.com,087723733791,RETAIL,TNI/POLRI,Bekasi,Jawa Barat,2016-04-27,3,False,461,36500000
982,CST000982,Maya Wijaya,F,1976-02-23,mayawijaya705@icloud.com,085790170740,RETAIL,Wirausaha,Balikpapan,Jawa Tengah,2017-10-10,12,True,897,42500000
983,CST000983,Sari Hidayat,F,1970-12-27,sarihidaya326@gmail.com,085812227643,RETAIL,Ibu Rumah Tangga,Tangerang,Jawa Tengah,2023-06-02,1,True,548,12500000
984,CST000984,Doni Purnomo,M,1970-10-21,donipurnom696@outlook.com,085196330833,VIP,Pensiunan,Palembang,Riau,2018-06-15,1,True,830,36000000
985,CST000985,Maya Lubis,F,1984-08-28,mayalubis278@mail.com,081220596851,RETAIL,Profesional,Depok,Kepulauan Riau,2010-04-07,22,True,531,42500000
986,CST000986,Nanda Wahyudi,M,1973-10-08,nandawahyu971@icloud.com,085263427775,RETAIL,Karyawan Swasta,Pekanbaru,Sulawesi Selatan,2013-08-03,5,True,441,28500000
987,CST000987,Nita Kusuma,F,1967-09-20,nitakusuma138@gmail.com,085292294115,PRIORITY,Pelajar/Mahasiswa,Depok,DKI Jakarta,2023-07-24,5,True,561,45500000
988,CST000988,Diana Wahyudi,F,1976-12-03,dianawahyu685@yahoo.com,085729420661,RETAIL,Pensiunan,Balikpapan,Bali,2020-05-23,1,True,682,24500000
989,CST000989,Hendra Wibowo,M,1964-08-06,hendrawibo671@icloud.com,081204983211,RETAIL,Karyawan Swasta,Medan,Kalimantan Selatan,2015-01-02,6,True,590,21500000
990,CST000990,Xander Hidayat,M,2003-04-18,xanderhida891@mail.com,087768764019,RETAIL,Profesional,Makassar,Bali,2013-06-12,18,True,558,22500000
991,CST000991,Bagas Anggraini,M,1955-02-01,bagasanggr814@mail.com,082198778735,RETAIL,Pelajar/Mahasiswa,Manado,Sumatera Selatan,2010-12-15,10,False,604,22500000
992,CST000992,Umar Wahyudi,M,1966-08-07,umarwahyud304@yahoo.com,081392622132,RETAIL,TNI/POLRI,Surabaya,Banten,2014-11-19,6,True,672,16500000
993,CST000993,Kevin Manurung,M,1998-07-26,kevinmanur940@icloud.com,081317972699,RETAIL,Pensiunan,Pontianak,DI Yogyakarta,2021-06-18,17,True,482,35500000
994,CST000994,Doni Manurung,M,2004-04-20,donimanuru59@yahoo.com,085766020005,PRIORITY,Karyawan Swasta,Banjarmasin,Sumatera Utara,2010-06-13,7,True,496,9000000
995,CST000995,Lukman Simanjuntak,M,1959-03-01,lukmansima830@yahoo.com,085138380582,PRIORITY,Karyawan Swasta,Cirebon,Kepulauan Riau,2017-04-29,19,True,431,6500000
996,CST000996,Indah Siregar,F,1993-10-10,indahsireg843@mail.com,085733283896,RETAIL,Wirausaha,Depok,Kalimantan Selatan,2013-09-05,16,True,782,8000000
997,CST000997,Qita Prasetyo,F,2003-08-28,qitapraset182@mail.com,085813684101,RETAIL,Karyawan Swasta,Depok,Jawa Timur,2019-01-11,23,True,450,46000000
998,CST000998,Maman Safitri,M,1971-10-06,mamansafit755@icloud.com,081387506776,RETAIL,PNS,Denpasar,Kepulauan Riau,2020-05-05,21,True,822,40000000
999,CST000999,Budi Simanjuntak,M,2003-04-15,budisimanj103@outlook.com,082219279761,RETAIL,TNI/POLRI,Pekanbaru,Sulawesi Selatan,2021-09-21,14,True,673,44000000
1000,CST001000,Sandi Panjaitan,M,1981-10-25,sandipanja677@mail.com,082102665686,RETAIL,Profesional,Pontianak,Kalimantan Selatan,2017-11-06,4,True,629,16000000
1001,CST001001,Putri Hermawan,F,2005-09-25,putriherma352@outlook.com,082294607429,PRIORITY,PNS,Yogyakarta,Banten,2013-08-24,21,True,791,42500000
1002,CST001002,Julia Nasution,F,1982-04-27,julianasut783@mail.com,087896708089,RETAIL,Ibu Rumah Tangga,Makassar,Bali,2011-05-31,12,True,835,39500000
1003,CST001003,Indah Hartono,F,1961-10-02,indahharto199@icloud.com,087741673478,PRIORITY,Profesional,Depok,Sumatera Selatan,2021-06-02,24,True,813,37000000
1004,CST001004,Nanda Nugroho,M,2002-11-18,nandanugro272@outlook.com,085209286052,RETAIL,PNS,Tangerang,Sumatera Selatan,2010-08-18,5,False,420,28000000
1005,CST001005,Feni Siregar,F,1960-06-28,fenisirega861@icloud.com,082148458130,RETAIL,Wirausaha,Cirebon,Kepulauan Riau,2010-05-29,2,True,556,45500000
1006,CST001006,Umar Lubis,M,1997-07-02,umarlubis854@gmail.com,087756302750,RETAIL,Wirausaha,Surabaya,Kalimantan Timur,2015-11-16,12,True,789,46000000
1007,CST001007,Fitri Nasution,F,1986-12-05,fitrinasut18@outlook.com,085741849378,RETAIL,Pensiunan,Denpasar,Riau,2014-07-24,19,True,789,33500000
1008,CST001008,Vino Prasetyo,M,2002-08-15,vinopraset166@mail.com,081201365103,RETAIL,Pensiunan,Palembang,Banten,2020-08-03,5,True,880,5500000
1009,CST001009,Liana Hartono,F,1985-10-07,lianaharto573@mail.com,085224062215,PRIORITY,Pelajar/Mahasiswa,Malang,Jawa Tengah,2019-06-19,11,False,793,14000000
1010,CST001010,Cahyo Rahayu,M,1966-03-16,cahyorahay9@outlook.com,082234704747,PRIORITY,Pensiunan,Banjarmasin,Banten,2023-08-29,22,True,590,41000000
1011,CST001011,Umar Wahyudi,M,1984-04-08,umarwahyud99@yahoo.com,087735071245,RETAIL,Wirausaha,Medan,Jawa Tengah,2013-10-30,23,True,860,41000000
1012,CST001012,Budi Manurung,M,1977-05-08,budimanuru131@yahoo.com,081317327726,RETAIL,Wirausaha,Balikpapan,Sumatera Utara,2018-11-05,18,True,745,23500000
1013,CST001013,Bella Rahayu,F,1982-05-22,bellarahay698@outlook.com,082151618575,RETAIL,Ibu Rumah Tangga,Bandung,DKI Jakarta,2013-10-27,11,False,670,43500000
1014,CST001014,Maman Nugroho,M,1963-04-28,mamannugro459@mail.com,085147353524,RETAIL,Pensiunan,Medan,Kalimantan Selatan,2015-10-18,15,True,697,22000000
1015,CST001015,Citra Hartono,F,1980-12-17,citraharto209@gmail.com,085237880331,RETAIL,Pelajar/Mahasiswa,Bandung,Kalimantan Selatan,2023-07-12,3,True,522,44000000
1016,CST001016,Oki Wijaya,M,2001-01-08,okiwijaya519@icloud.com,082181527873,RETAIL,Pelajar/Mahasiswa,Tangerang,Sumatera Utara,2020-08-22,22,True,492,10500000
1017,CST001017,Sari Nugroho,F,1991-08-28,sarinugroh852@yahoo.com,085237801891,RETAIL,Ibu Rumah Tangga,Depok,Banten,2017-04-30,9,True,654,8500000
1018,CST001018,Kartika Manurung,F,1988-12-28,kartikaman607@mail.com,087814336299,RETAIL,Pelajar/Mahasiswa,Manado,Kepulauan Riau,2013-08-24,14,True,863,24500000
1019,CST001019,Umar Nasution,M,1957-08-08,umarnasuti115@gmail.com,087798573908,PRIORITY,Profesional,Tangerang,Jawa Barat,2010-10-30,23,True,704,29000000
1020,CST001020,Yuli Nugroho,F,1970-04-09,yulinugroh400@outlook.com,087784997957,RETAIL,Profesional,Malang,Sumatera Utara,2016-08-12,21,True,578,36000000
1021,CST001021,Rudi Manurung,M,1964-12-21,rudimanuru53@yahoo.com,082117978912,RETAIL,Wirausaha,Manado,Sulawesi Selatan,2023-04-15,15,True,636,3500000
1022,CST001022,Ulfa Nasution,F,2002-06-21,ulfanasuti938@outlook.com,085214367286,VIP,TNI/POLRI,Bandung,Jawa Tengah,2016-09-17,24,True,415,16000000
1023,CST001023,Ulfa Wahyudi,F,2003-02-13,ulfawahyud794@gmail.com,087839781459,RETAIL,PNS,Balikpapan,Kalimantan Timur,2012-07-23,24,True,833,13500000
1024,CST001024,Putra Mulyono,M,1959-03-20,putramulyo324@yahoo.com,087766933515,RETAIL,PNS,Yogyakarta,DI Yogyakarta,2018-04-23,1,True,742,23000000
1025,CST001025,Rizki Harahap,M,1990-05-26,rizkiharah765@gmail.com,081393910382,PRIORITY,Ibu Rumah Tangga,Palembang,Jawa Tengah,2010-06-13,21,True,578,10500000
1026,CST001026,Yanuar Wahyudi,M,1958-10-16,yanuarwahy61@icloud.com,085281810450,PRIORITY,Pensiunan,Depok,DI Yogyakarta,2022-11-15,15,True,435,24500000
1027,CST001027,Citra Purnomo,F,1991-01-26,citrapurno937@mail.com,081335896933,RETAIL,PNS,Jakarta,Kalimantan Timur,2013-02-19,11,True,899,30500000
1028,CST001028,Maman Simanjuntak,M,1981-03-09,mamansiman682@yahoo.com,081356639792,RETAIL,TNI/POLRI,Medan,Sumatera Selatan,2020-02-07,10,True,889,46000000
1029,CST001029,Wahyu Susanto,M,2000-07-31,wahyususan483@mail.com,082170289666,RETAIL,Wirausaha,Palembang,Jawa Tengah,2015-05-20,17,True,813,19000000
1030,CST001030,Rina Anggraini,F,1991-12-25,rinaanggra36@gmail.com,087875358464,RETAIL,Profesional,Medan,DKI Jakarta,2011-09-20,7,True,679,3000000
1031,CST001031,Qori Wibowo,M,1955-09-29,qoriwibowo147@mail.com,085736281444,RETAIL,Wirausaha,Pontianak,Sumatera Utara,2015-12-04,7,False,694,29000000
1032,CST001032,Oki Gunawan,M,1991-01-29,okigunawan712@icloud.com,081292288498,RETAIL,Pensiunan,Bogor,Kepulauan Riau,2015-11-01,12,True,761,18000000
1033,CST001033,Nita Manurung,F,1995-09-14,nitamanuru867@mail.com,081374306881,RETAIL,Pelajar/Mahasiswa,Makassar,Kepulauan Riau,2013-01-17,24,True,417,15500000
1034,CST001034,Citra Nasution,F,2000-03-16,citranasut923@gmail.com,087773877583,RETAIL,Wirausaha,Batam,Banten,2021-09-22,25,True,407,19000000
1035,CST001035,Ivan Panjaitan,M,1955-10-04,ivanpanjai13@icloud.com,081353860282,RETAIL,Profesional,Makassar,Kepulauan Riau,2023-07-28,6,False,873,19500000
1036,CST001036,Vino Permata,M,1970-04-15,vinopermat916@gmail.com,087805772044,RETAIL,PNS,Malang,DI Yogyakarta,2015-03-21,19,True,539,9000000
1037,CST001037,Fajar Hartono,M,1988-04-21,fajarharto861@icloud.com,081309794122,RETAIL,Ibu Rumah Tangga,Jakarta,Sulawesi Selatan,2015-05-22,24,True,643,12500000
1038,CST001038,Eka Permata,F,1991-07-03,ekapermata188@yahoo.com,085217422404,PRIORITY,Wirausaha,Tangerang,Sumatera Selatan,2014-08-04,4,True,824,42500000
1039,CST001039,Agus Wibowo,M,1982-05-28,aguswibowo539@mail.com,081363070286,RETAIL,Karyawan Swasta,Surabaya,Jawa Tengah,2018-08-01,25,True,704,24000000
1040,CST001040,Nanda Safitri,M,1992-02-25,nandasafit72@icloud.com,085236890057,RETAIL,Profesional,Jakarta,DKI Jakarta,2013-01-15,4,True,469,24000000
1041,CST001041,Budi Lestari,M,1996-05-23,budilestar631@mail.com,081330722113,RETAIL,Pelajar/Mahasiswa,Pontianak,DKI Jakarta,2014-11-07,24,True,852,7500000
1042,CST001042,Liana Susanto,F,1971-08-27,lianasusan26@outlook.com,085246171928,PRIORITY,TNI/POLRI,Malang,Kalimantan Selatan,2012-09-09,1,True,556,18500000
1043,CST001043,Dewi Susanto,F,1975-03-28,dewisusant301@yahoo.com,082152160252,RETAIL,Pensiunan,Bandung,Jawa Tengah,2016-10-06,24,False,740,49500000
1044,CST001044,Tono Hartono,M,1982-05-16,tonoharton817@mail.com,082169032655,RETAIL,Karyawan Swasta,Malang,Sumatera Selatan,2020-01-03,3,True,708,22000000
1045,CST001045,Wahyu Susanto,M,1979-04-03,wahyususan848@outlook.com,087885160211,RETAIL,TNI/POLRI,Bogor,Bali,2017-09-26,19,False,446,13500000
1046,CST001046,Nita Safitri,F,1991-04-20,nitasafitr751@icloud.com,087764786862,RETAIL,Pelajar/Mahasiswa,Surabaya,DKI Jakarta,2016-05-28,17,True,559,32000000
1047,CST001047,Siti Hermawan,F,1975-09-13,sitihermaw841@icloud.com,081391907499,RETAIL,Pelajar/Mahasiswa,Palembang,DKI Jakarta,2019-10-31,2,True,777,49000000
1048,CST001048,Nanda Lubis,M,1966-06-21,nandalubis805@outlook.com,082248486470,RETAIL,TNI/POLRI,Semarang,Sulawesi Selatan,2014-06-05,17,True,540,30500000
1049,CST001049,Rizki Panjaitan,M,1955-11-15,rizkipanja68@yahoo.com,082272055033,RETAIL,PNS,Jakarta,Bali,2013-10-09,17,True,806,21500000
1050,CST001050,Kartika Setiawan,F,1964-12-23,kartikaset5@gmail.com,087789911416,RETAIL,PNS,Pontianak,Kalimantan Selatan,2023-09-25,3,True,785,50000000
1051,CST001051,Bagas Setiawan,M,1967-06-17,bagassetia207@mail.com,087889790608,RETAIL,Profesional,Palembang,Bali,2021-02-02,3,False,843,38000000
1052,CST001052,Liana Hartono,F,1989-11-08,lianaharto42@gmail.com,081299843361,PRIORITY,Wirausaha,Yogyakarta,Jawa Barat,2015-06-30,4,True,443,23000000
1053,CST001053,Wahyu Lubis,M,2004-10-25,wahyulubis711@outlook.com,085282942034,PRIORITY,PNS,Bandung,Sumatera Utara,2018-04-14,7,True,522,20500000
1054,CST001054,Julia Santoso,F,1995-01-21,juliasanto385@icloud.com,087894494667,RETAIL,PNS,Medan,DKI Jakarta,2017-03-19,18,True,851,44000000
1055,CST001055,Aditya Susanto,M,2003-05-13,adityasusa706@icloud.com,082123879402,VIP,Pelajar/Mahasiswa,Bekasi,DKI Jakarta,2012-01-21,17,True,854,7000000
1056,CST001056,Eka Panjaitan,F,1984-02-19,ekapanjait479@yahoo.com,085236423570,RETAIL,TNI/POLRI,Tangerang,Sulawesi Selatan,2013-01-18,4,False,686,11500000
1057,CST001057,Fitri Siregar,F,1965-06-04,fitrisireg961@gmail.com,082155904610,RETAIL,Karyawan Swasta,Semarang,DKI Jakarta,2019-05-23,9,True,412,6000000
1058,CST001058,Rizki Siregar,M,1976-09-26,rizkisireg147@mail.com,081301232961,RETAIL,Karyawan Swasta,Jakarta,Kalimantan Timur,2021-09-19,9,False,766,26500000
1059,CST001059,Qori Manurung,M,1993-07-10,qorimanuru770@outlook.com,082244604227,RETAIL,Wirausaha,Manado,Banten,2019-10-06,13,True,412,9500000
1060,CST001060,Lukman Setiawan,M,1955-08-13,lukmanseti512@yahoo.com,085172435861,RETAIL,Pelajar/Mahasiswa,Banjarmasin,Jawa Tengah,2018-03-17,6,False,787,9000000
1061,CST001061,Bagas Mulyono,M,1971-06-11,bagasmulyo464@gmail.com,087766656224,VIP,Ibu Rumah Tangga,Denpasar,Kalimantan Selatan,2018-11-04,18,True,838,20000000
1062,CST001062,Liana Mulyono,F,1962-03-23,lianamulyo593@gmail.com,082250061848,RETAIL,Pensiunan,Bekasi,Jawa Tengah,2013-07-31,8,True,539,16000000
1063,CST001063,Dewi Nugroho,F,1992-08-12,dewinugroh561@yahoo.com,081321564952,RETAIL,Karyawan Swasta,Jakarta,Sumatera Selatan,2018-06-27,22,True,810,21000000
1064,CST001064,Zaki Prasetyo,M,1964-01-26,zakipraset505@yahoo.com,087781827306,RETAIL,Wirausaha,Bogor,Kalimantan Timur,2023-09-27,19,True,656,35000000
1065,CST001065,Yanuar Kusuma,M,2002-05-23,yanuarkusu284@icloud.com,085780664051,PRIORITY,PNS,Tangerang,Jawa Barat,2021-08-04,6,True,589,22500000
1066,CST001066,Wahyu Manurung,M,1980-01-11,wahyumanur822@yahoo.com,082201604986,RETAIL,Wirausaha,Malang,Jawa Tengah,2011-11-05,4,True,728,35000000
1067,CST001067,Dewi Wijaya,F,1973-03-06,dewiwijaya64@yahoo.com,081397899901,RETAIL,Pensiunan,Surabaya,DKI Jakarta,2013-08-29,7,True,879,33000000
1068,CST001068,Ivan Prasetyo,M,1999-07-14,ivanpraset604@mail.com,087760162590,RETAIL,Pensiunan,Medan,Sulawesi Selatan,2012-03-21,21,True,900,43500000
1069,CST001069,Winda Hermawan,F,1984-06-26,windaherma944@gmail.com,081313753582,RETAIL,PNS,Malang,Jawa Tengah,2018-03-07,18,True,844,31000000
1070,CST001070,Qori Susanto,M,1996-12-25,qorisusant779@gmail.com,082271616088,RETAIL,Ibu Rumah Tangga,Bekasi,Jawa Tengah,2023-06-06,7,True,850,40500000
1071,CST001071,Eka Gunawan,F,1998-12-30,ekagunawan549@yahoo.com,085853076810,RETAIL,Pensiunan,Banjarmasin,DKI Jakarta,2012-09-15,22,True,681,26000000
1072,CST001072,Kartika Permata,F,1999-11-26,kartikaper16@yahoo.com,085143236221,RETAIL,PNS,Batam,Sulawesi Selatan,2010-09-15,22,True,682,25500000
1073,CST001073,Eka Purnomo,F,1997-05-11,ekapurnomo399@mail.com,085216913952,RETAIL,PNS,Medan,Kalimantan Selatan,2010-06-13,14,True,821,12000000
1074,CST001074,Rina Santoso,F,1998-02-03,rinasantos223@yahoo.com,085208424319,RETAIL,Wirausaha,Pontianak,Jawa Tengah,2010-03-21,10,True,549,35000000
1075,CST001075,Ivan Santoso,M,1955-12-01,ivansantos935@gmail.com,085791053021,RETAIL,TNI/POLRI,Batam,Riau,2016-10-05,24,True,813,48500000
1076,CST001076,Sari Nugroho,F,1991-04-09,sarinugroh237@icloud.com,085234811050,PRIORITY,Pensiunan,Malang,Sumatera Selatan,2015-07-01,9,True,479,34000000
1077,CST001077,Xena Prasetyo,F,1983-09-18,xenapraset253@icloud.com,085251281775,PRIORITY,Karyawan Swasta,Semarang,Sulawesi Selatan,2020-08-06,12,True,654,35000000
1078,CST001078,Lukman Hidayat,M,1978-04-16,lukmanhida386@gmail.com,087872360244,RETAIL,Profesional,Makassar,Sumatera Selatan,2013-06-21,25,True,472,5000000
1079,CST001079,Rina Mulyono,F,1964-02-17,rinamulyon472@yahoo.com,081287156478,VIP,Wirausaha,Malang,Kalimantan Timur,2010-08-12,24,True,450,34000000
1080,CST001080,Feni Setiawan,F,2002-07-22,fenisetiaw795@yahoo.com,085841485726,RETAIL,Karyawan Swasta,Bogor,Banten,2010-05-11,25,True,750,36500000
1081,CST001081,Ayu Safitri,F,1995-06-14,ayusafitri569@icloud.com,085107664207,RETAIL,Pelajar/Mahasiswa,Cirebon,Jawa Timur,2014-03-04,5,True,434,48000000
1082,CST001082,Lukman Wibowo,M,2004-03-16,lukmanwibo488@mail.com,082159238687,RETAIL,Pelajar/Mahasiswa,Cirebon,DI Yogyakarta,2018-12-29,1,True,664,36000000
